session_id,timestamp,robot_id,type,campaign_id,duration_s,outcome,converted
S-002139,2026-06-13 16:38:00,R-09,screen_tap,,90,completed,false
S-000181,2026-06-10 18:43:00,R-01,qr_scan,C-PROMO1,4,completed,true
S-000445,2026-06-11 11:38:00,R-02,qr_scan,C-PROMO2,89,error,true
S-000020,2026-06-02 11:58:00,R-01,voice_chat,,56,abandoned,false
S-001965,2026-06-03 20:02:00,R-09,voice_chat,,43,error,false
S-002064,2026-06-09 16:53:00,R-09,qr_scan,C-PROMO2,77,completed,true
S-000713,2026-06-11 17:53:00,R-03,screen_tap,,33,completed,false
S-001640,2026-06-08 12:13:00,R-07,qr_scan,C-PROMO2,22,error,false
S-000060,2026-06-04 13:37:00,R-01,screen_tap,,4,abandoned,false
S-000154,2026-06-09 15:41:00,R-01,qr_scan,C-VENUE,71,completed,false
S-000424,2026-06-10 13:29:00,R-02,screen_tap,,4,abandoned,false
S-001403,2026-06-09 14:20:00,R-06,qr_scan,C-PROMO2,37,completed,false
S-000563,2026-06-03 20:47:00,R-03,screen_tap,,84,completed,false
S-001736,2026-06-04 21:01:00,R-08,qr_scan,C-BRANDX,84,completed,false
S-002195,2026-06-02 10:53:00,R-10,qr_scan,C-BRANDX,60,abandoned,true
S-000083,2026-06-05 14:26:00,R-01,qr_scan,C-PROMO1,29,completed,true
S-002329,2026-06-09 19:20:00,R-10,qr_scan,C-BRANDX,64,completed,false
S-001919,2026-06-01 13:58:00,R-09,qr_scan,C-PROMO2,46,abandoned,false
S-000151,2026-06-09 12:59:00,R-01,voice_chat,,26,completed,false
S-002004,2026-06-06 12:13:00,R-09,screen_tap,,70,completed,false
S-000176,2026-06-10 15:15:00,R-01,qr_scan,C-BRANDX,22,completed,false
S-000543,2026-06-02 15:03:00,R-03,qr_scan,C-BRANDX,42,completed,false
S-000116,2026-06-07 18:44:00,R-01,qr_scan,C-PROMO1,38,completed,false
S-002114,2026-06-12 10:42:00,R-09,screen_tap,,55,completed,false
S-002078,2026-06-10 12:55:00,R-09,qr_scan,C-BRANDX,21,completed,false
S-001461,2026-06-12 18:42:00,R-06,qr_scan,C-VENUE,3,completed,true
S-000034,2026-06-02 17:15:00,R-01,voice_chat,,54,completed,false
S-001911,2026-06-14 21:22:00,R-08,qr_scan,C-VENUE,20,completed,true
S-001231,2026-06-14 10:30:00,R-05,voice_chat,,65,completed,false
S-002030,2026-06-07 17:32:00,R-09,screen_tap,,17,completed,false
S-002359,2026-06-11 12:38:00,R-10,qr_scan,C-PROMO1,36,completed,false
S-002279,2026-06-07 11:28:00,R-10,voice_chat,,37,completed,false
S-000355,2026-06-06 17:35:00,R-02,qr_scan,C-BRANDX,55,completed,true
S-001168,2026-06-11 10:46:00,R-05,screen_tap,,70,completed,false
S-000601,2026-06-05 14:55:00,R-03,qr_scan,C-VENUE,59,abandoned,true
S-001650,2026-06-08 18:20:00,R-07,qr_scan,C-BRANDX,47,abandoned,false
S-001721,2026-06-04 12:45:00,R-08,screen_tap,,66,completed,false
S-002321,2026-06-09 13:11:00,R-10,screen_tap,,52,abandoned,false
S-002068,2026-06-09 17:27:00,R-09,screen_tap,,85,completed,false
S-001409,2026-06-09 18:16:00,R-06,qr_scan,C-BRANDX,72,completed,true
S-000394,2026-06-08 20:40:00,R-02,qr_scan,C-PROMO2,53,completed,false
S-001431,2026-06-10 20:10:00,R-06,qr_scan,C-PROMO2,82,completed,false
S-000348,2026-06-06 10:44:00,R-02,voice_chat,,75,abandoned,false
S-000900,2026-06-08 18:47:00,R-04,qr_scan,C-VENUE,82,completed,false
S-001863,2026-06-12 13:09:00,R-08,qr_scan,C-PROMO2,27,completed,false
S-002067,2026-06-09 17:29:00,R-09,qr_scan,C-BRANDX,65,completed,false
S-002305,2026-06-08 14:29:00,R-10,qr_scan,C-PROMO2,86,completed,false
S-001348,2026-06-06 17:03:00,R-06,qr_scan,C-PROMO1,74,abandoned,true
S-002210,2026-06-02 16:28:00,R-10,voice_chat,,37,completed,false
S-001693,2026-06-02 18:59:00,R-08,voice_chat,,58,abandoned,false
S-001273,2026-06-02 17:31:00,R-06,qr_scan,C-BRANDX,57,abandoned,true
S-001197,2026-06-12 14:09:00,R-05,voice_chat,,54,completed,false
S-000525,2026-06-01 16:40:00,R-03,qr_scan,C-PROMO2,49,completed,false
S-000573,2026-06-04 14:52:00,R-03,voice_chat,,16,completed,false
S-000053,2026-06-04 10:35:00,R-01,qr_scan,C-VENUE,49,completed,true
S-000041,2026-06-03 12:45:00,R-01,qr_scan,C-BRANDX,85,completed,true
S-001338,2026-06-06 13:45:00,R-06,qr_scan,C-VENUE,52,completed,false
S-001201,2026-06-12 17:13:00,R-05,screen_tap,,40,completed,false
S-001468,2026-06-12 20:35:00,R-06,qr_scan,C-BRANDX,36,abandoned,false
S-002354,2026-06-11 10:43:00,R-10,screen_tap,,82,error,false
S-000988,2026-06-14 10:00:00,R-04,voice_chat,,87,abandoned,false
S-001043,2026-06-03 19:29:00,R-05,qr_scan,C-PROMO1,82,abandoned,false
S-001957,2026-06-03 14:45:00,R-09,qr_scan,C-BRANDX,34,completed,false
S-000231,2026-06-13 17:38:00,R-01,voice_chat,,34,completed,false
S-000215,2026-06-12 20:18:00,R-01,qr_scan,C-PROMO2,31,completed,true
S-000264,2026-06-01 14:50:00,R-02,qr_scan,C-PROMO1,7,abandoned,true
S-002215,2026-06-02 18:57:00,R-10,qr_scan,C-BRANDX,16,completed,false
S-001312,2026-06-04 18:57:00,R-06,screen_tap,,20,completed,false
S-001242,2026-06-14 16:04:00,R-05,screen_tap,,29,completed,false
S-000803,2026-06-03 12:47:00,R-04,screen_tap,,64,completed,false
S-000762,2026-06-14 18:35:00,R-03,screen_tap,,33,completed,false
S-002054,2026-06-08 21:06:00,R-09,qr_scan,C-BRANDX,30,completed,true
S-001886,2026-06-13 20:39:00,R-08,qr_scan,C-VENUE,62,completed,true
S-001073,2026-06-05 12:05:00,R-05,qr_scan,C-PROMO2,47,completed,true
S-000594,2026-06-05 11:48:00,R-03,voice_chat,,90,completed,false
S-001719,2026-06-03 21:03:00,R-08,qr_scan,C-BRANDX,55,completed,false
S-002240,2026-06-04 14:35:00,R-10,qr_scan,C-PROMO1,53,completed,true
S-000277,2026-06-01 21:39:00,R-02,screen_tap,,74,completed,false
S-000224,2026-06-13 14:25:00,R-01,qr_scan,C-PROMO2,38,completed,true
S-002160,2026-06-14 14:40:00,R-09,qr_scan,C-VENUE,82,abandoned,true
S-002392,2026-06-12 19:06:00,R-10,qr_scan,C-PROMO1,71,error,false
S-002091,2026-06-11 10:02:00,R-09,voice_chat,,36,completed,false
S-002368,2026-06-11 17:24:00,R-10,screen_tap,,18,completed,false
S-000082,2026-06-05 13:42:00,R-01,voice_chat,,62,completed,false
S-001505,2026-06-14 19:25:00,R-06,screen_tap,,84,completed,false
S-002167,2026-06-14 18:20:00,R-09,qr_scan,C-PROMO1,56,completed,false
S-001074,2026-06-05 13:54:00,R-05,voice_chat,,78,completed,false
S-000943,2026-06-11 21:18:00,R-04,voice_chat,,5,completed,false
S-002294,2026-06-07 17:38:00,R-10,qr_scan,C-PROMO1,27,completed,true
S-001884,2026-06-13 17:38:00,R-08,screen_tap,,40,completed,false
S-001350,2026-06-06 18:40:00,R-06,voice_chat,,33,completed,false
S-002044,2026-06-08 16:58:00,R-09,screen_tap,,20,completed,false
S-000076,2026-06-05 10:16:00,R-01,screen_tap,,26,error,false
S-000477,2026-06-13 15:43:00,R-02,voice_chat,,10,completed,false
S-001780,2026-06-07 19:33:00,R-08,qr_scan,C-PROMO1,57,abandoned,true
S-001285,2026-06-03 15:57:00,R-06,voice_chat,,86,error,false
S-000848,2026-06-05 18:42:00,R-04,qr_scan,C-PROMO1,75,abandoned,true
S-001037,2026-06-03 15:24:00,R-05,qr_scan,C-PROMO2,34,abandoned,false
S-001875,2026-06-12 21:37:00,R-08,voice_chat,,15,abandoned,false
S-000578,2026-06-04 16:23:00,R-03,screen_tap,,33,completed,false
S-000595,2026-06-05 12:31:00,R-03,qr_scan,C-VENUE,23,completed,true
S-002021,2026-06-07 12:27:00,R-09,voice_chat,,24,completed,false
S-001997,2026-06-05 19:21:00,R-09,qr_scan,C-PROMO2,45,abandoned,true
S-001283,2026-06-03 13:21:00,R-06,screen_tap,,81,completed,false
S-001890,2026-06-14 12:17:00,R-08,screen_tap,,87,completed,false
S-001866,2026-06-12 16:52:00,R-08,qr_scan,C-PROMO2,42,completed,false
S-002118,2026-06-12 13:04:00,R-09,qr_scan,C-VENUE,79,completed,true
S-000127,2026-06-08 12:30:00,R-01,screen_tap,,26,completed,false
S-000950,2026-06-12 15:06:00,R-04,voice_chat,,53,completed,false
S-001125,2026-06-09 10:58:00,R-05,voice_chat,,26,completed,false
S-000898,2026-06-08 17:05:00,R-04,voice_chat,,70,completed,false
S-000577,2026-06-04 16:10:00,R-03,qr_scan,C-PROMO2,75,abandoned,true
S-000910,2026-06-09 12:10:00,R-04,qr_scan,C-PROMO1,14,completed,true
S-001202,2026-06-12 17:31:00,R-05,voice_chat,,46,completed,false
S-000565,2026-06-04 10:43:00,R-03,qr_scan,C-PROMO1,27,completed,false
S-000823,2026-06-04 13:08:00,R-04,qr_scan,C-PROMO2,31,abandoned,false
S-002022,2026-06-07 13:29:00,R-09,qr_scan,C-BRANDX,24,completed,false
S-001762,2026-06-06 20:01:00,R-08,voice_chat,,69,error,false
S-001511,2026-06-14 21:04:00,R-06,qr_scan,C-PROMO1,16,completed,false
S-001877,2026-06-12 21:17:00,R-08,voice_chat,,85,completed,false
S-002261,2026-06-06 13:09:00,R-10,qr_scan,C-VENUE,9,completed,false
S-000335,2026-06-05 15:46:00,R-02,screen_tap,,56,completed,false
S-000382,2026-06-08 11:15:00,R-02,screen_tap,,10,completed,false
S-001531,2026-06-01 20:38:00,R-07,voice_chat,,54,completed,false
S-002272,2026-06-06 20:59:00,R-10,screen_tap,,82,completed,false
S-001489,2026-06-14 10:49:00,R-06,screen_tap,,47,completed,false
S-000494,2026-06-14 12:04:00,R-02,voice_chat,,55,abandoned,false
S-000748,2026-06-14 12:14:00,R-03,qr_scan,C-PROMO2,73,completed,false
S-001510,2026-06-14 20:36:00,R-06,screen_tap,,13,error,false
S-001830,2026-06-10 16:13:00,R-08,qr_scan,C-VENUE,69,error,false
S-001872,2026-06-12 19:53:00,R-08,qr_scan,C-PROMO2,55,completed,true
S-001268,2026-06-02 12:59:00,R-06,screen_tap,,64,completed,false
S-002211,2026-06-02 16:58:00,R-10,screen_tap,,57,completed,false
S-001865,2026-06-12 15:43:00,R-08,qr_scan,C-VENUE,34,completed,true
S-002121,2026-06-12 17:41:00,R-09,qr_scan,C-PROMO1,89,abandoned,false
S-000507,2026-06-14 20:08:00,R-02,screen_tap,,40,completed,false
S-001093,2026-06-06 17:41:00,R-05,voice_chat,,37,completed,false
S-000843,2026-06-05 15:21:00,R-04,qr_scan,C-VENUE,35,completed,false
S-001728,2026-06-04 15:33:00,R-08,qr_scan,C-PROMO2,53,completed,false
S-001385,2026-06-08 12:20:00,R-06,qr_scan,C-PROMO2,61,error,false
S-000687,2026-06-10 10:49:00,R-03,qr_scan,C-PROMO2,18,completed,true
S-000134,2026-06-08 15:05:00,R-01,qr_scan,C-VENUE,29,completed,false
S-001247,2026-06-01 11:32:00,R-06,screen_tap,,36,completed,false
S-002074,2026-06-09 20:03:00,R-09,qr_scan,C-BRANDX,80,completed,false
S-000246,2026-06-14 14:29:00,R-01,qr_scan,C-PROMO1,89,completed,true
S-001628,2026-06-07 18:26:00,R-07,qr_scan,C-BRANDX,81,completed,true
S-000390,2026-06-08 18:54:00,R-02,screen_tap,,78,abandoned,false
S-002266,2026-06-06 16:33:00,R-10,qr_scan,C-VENUE,59,abandoned,true
S-001457,2026-06-12 15:01:00,R-06,qr_scan,C-VENUE,25,abandoned,false
S-001725,2026-06-04 14:06:00,R-08,qr_scan,C-PROMO1,84,error,false
S-001822,2026-06-10 12:07:00,R-08,qr_scan,C-VENUE,70,abandoned,false
S-000306,2026-06-03 15:27:00,R-02,screen_tap,,86,completed,false
S-000708,2026-06-11 15:29:00,R-03,screen_tap,,75,abandoned,false
S-002351,2026-06-10 21:00:00,R-10,voice_chat,,33,abandoned,false
S-002254,2026-06-04 20:05:00,R-10,qr_scan,C-PROMO1,71,completed,true
S-000426,2026-06-10 15:45:00,R-02,voice_chat,,55,completed,false
S-001705,2026-06-03 12:12:00,R-08,qr_scan,C-VENUE,40,completed,false
S-000013,2026-06-01 19:21:00,R-01,qr_scan,C-PROMO2,56,completed,false
S-001723,2026-06-04 14:50:00,R-08,qr_scan,C-VENUE,19,abandoned,false
S-001833,2026-06-10 17:49:00,R-08,qr_scan,C-BRANDX,31,error,true
S-001855,2026-06-11 18:11:00,R-08,voice_chat,,19,completed,false
S-002200,2026-06-02 11:22:00,R-10,voice_chat,,81,completed,false
S-001425,2026-06-10 17:46:00,R-06,qr_scan,C-BRANDX,38,completed,false
S-000121,2026-06-07 20:07:00,R-01,screen_tap,,54,completed,false
S-001779,2026-06-07 19:17:00,R-08,voice_chat,,62,completed,false
S-000612,2026-06-06 13:25:00,R-03,voice_chat,,74,abandoned,false
S-000452,2026-06-11 20:01:00,R-02,screen_tap,,8,completed,false
S-000605,2026-06-05 17:13:00,R-03,screen_tap,,6,abandoned,false
S-000138,2026-06-08 19:46:00,R-01,qr_scan,C-PROMO1,19,completed,false
S-001299,2026-06-04 12:47:00,R-06,qr_scan,C-PROMO2,38,abandoned,false
S-001972,2026-06-04 12:50:00,R-09,screen_tap,,33,error,false
S-000288,2026-06-02 14:47:00,R-02,qr_scan,C-PROMO2,26,completed,true
S-000461,2026-06-12 16:41:00,R-02,screen_tap,,41,completed,false
S-001501,2026-06-14 17:49:00,R-06,screen_tap,,9,abandoned,false
S-001488,2026-06-14 10:00:00,R-06,screen_tap,,27,completed,false
S-001742,2026-06-05 14:58:00,R-08,screen_tap,,89,completed,false
S-000555,2026-06-03 15:44:00,R-03,qr_scan,C-PROMO2,62,completed,false
S-002130,2026-06-13 11:25:00,R-09,qr_scan,C-PROMO2,87,completed,true
S-000881,2026-06-07 17:23:00,R-04,qr_scan,C-PROMO2,23,abandoned,false
S-000049,2026-06-03 19:46:00,R-01,voice_chat,,18,completed,false
S-000320,2026-06-04 17:07:00,R-02,qr_scan,C-PROMO2,40,completed,false
S-001465,2026-06-12 19:02:00,R-06,screen_tap,,62,abandoned,false
S-000407,2026-06-09 16:07:00,R-02,qr_scan,C-VENUE,6,completed,true
S-001556,2026-06-03 12:09:00,R-07,voice_chat,,60,completed,false
S-000666,2026-06-08 21:26:00,R-03,qr_scan,C-PROMO1,80,error,false
S-001569,2026-06-04 11:33:00,R-07,voice_chat,,63,abandoned,false
S-002053,2026-06-08 21:05:00,R-09,qr_scan,C-VENUE,55,error,false
S-002234,2026-06-04 11:43:00,R-10,qr_scan,C-BRANDX,3,completed,false
S-001724,2026-06-04 14:30:00,R-08,qr_scan,C-VENUE,80,abandoned,true
S-000350,2026-06-06 15:49:00,R-02,qr_scan,C-PROMO1,81,completed,false
S-000547,2026-06-02 17:38:00,R-03,voice_chat,,78,completed,false
S-002188,2026-06-01 17:49:00,R-10,voice_chat,,75,completed,false
S-000869,2026-06-07 10:27:00,R-04,qr_scan,C-BRANDX,24,completed,false
S-000411,2026-06-09 18:54:00,R-02,voice_chat,,35,completed,false
S-000509,2026-06-14 21:54:00,R-02,qr_scan,C-BRANDX,51,completed,false
S-000073,2026-06-04 21:24:00,R-01,screen_tap,,39,completed,false
S-001722,2026-06-04 12:13:00,R-08,qr_scan,C-PROMO2,83,abandoned,true
S-000619,2026-06-06 16:25:00,R-03,screen_tap,,29,completed,false
S-002422,2026-06-14 19:19:00,R-10,qr_scan,C-BRANDX,3,completed,false
S-001165,2026-06-10 20:49:00,R-05,screen_tap,,59,completed,false
S-000642,2026-06-07 21:09:00,R-03,voice_chat,,49,completed,false
S-001981,2026-06-04 21:58:00,R-09,screen_tap,,73,completed,false
S-000102,2026-06-06 17:05:00,R-01,qr_scan,C-BRANDX,22,completed,false
S-002373,2026-06-11 19:04:00,R-10,voice_chat,,88,completed,false
S-000544,2026-06-02 15:32:00,R-03,qr_scan,C-PROMO2,80,completed,false
S-001695,2026-06-02 19:57:00,R-08,voice_chat,,10,completed,false
S-001167,2026-06-11 10:01:00,R-05,screen_tap,,59,completed,false
S-001913,2026-06-01 10:26:00,R-09,screen_tap,,65,abandoned,false
S-001326,2026-06-05 14:11:00,R-06,qr_scan,C-VENUE,70,completed,false
S-001610,2026-06-06 13:50:00,R-07,qr_scan,C-VENUE,64,abandoned,false
S-000054,2026-06-04 10:19:00,R-01,qr_scan,C-BRANDX,63,completed,false
S-001040,2026-06-03 17:04:00,R-05,qr_scan,C-VENUE,62,abandoned,false
S-001321,2026-06-05 11:33:00,R-06,screen_tap,,3,completed,false
S-001836,2026-06-10 18:56:00,R-08,screen_tap,,34,completed,false
S-000862,2026-06-06 17:08:00,R-04,qr_scan,C-PROMO2,39,error,true
S-000913,2026-06-09 16:30:00,R-04,qr_scan,C-PROMO1,41,completed,true
S-000836,2026-06-05 10:39:00,R-04,qr_scan,C-BRANDX,90,completed,false
S-002225,2026-06-03 11:30:00,R-10,voice_chat,,26,completed,false
S-000866,2026-06-06 21:08:00,R-04,voice_chat,,86,completed,false
S-000293,2026-06-02 19:51:00,R-02,voice_chat,,74,completed,false
S-002328,2026-06-09 19:38:00,R-10,screen_tap,,67,completed,false
S-000622,2026-06-06 17:42:00,R-03,qr_scan,C-PROMO1,60,completed,false
S-001339,2026-06-06 13:11:00,R-06,qr_scan,C-PROMO2,51,completed,false
S-000365,2026-06-07 11:39:00,R-02,screen_tap,,75,abandoned,false
S-000841,2026-06-05 14:04:00,R-04,screen_tap,,6,completed,false
S-001514,2026-06-01 11:18:00,R-07,qr_scan,C-PROMO1,67,completed,false
S-000728,2026-06-12 18:44:00,R-03,screen_tap,,61,completed,false
S-000754,2026-06-14 15:13:00,R-03,screen_tap,,14,completed,false
S-001791,2026-06-08 19:16:00,R-08,qr_scan,C-BRANDX,55,completed,false
S-001537,2026-06-02 14:15:00,R-07,screen_tap,,15,error,false
S-001994,2026-06-05 16:05:00,R-09,voice_chat,,34,completed,false
S-000128,2026-06-08 12:19:00,R-01,qr_scan,C-PROMO1,64,abandoned,true
S-002357,2026-06-11 11:01:00,R-10,qr_scan,C-PROMO2,20,completed,true
S-001528,2026-06-01 18:05:00,R-07,voice_chat,,20,completed,false
S-000227,2026-06-13 15:02:00,R-01,voice_chat,,47,completed,false
S-002391,2026-06-12 18:34:00,R-10,qr_scan,C-BRANDX,28,error,false
S-000212,2026-06-12 19:23:00,R-01,qr_scan,C-PROMO1,45,abandoned,false
S-001282,2026-06-03 12:57:00,R-06,qr_scan,C-PROMO2,26,completed,false
S-001828,2026-06-10 15:22:00,R-08,qr_scan,C-VENUE,71,completed,false
S-000542,2026-06-02 14:19:00,R-03,qr_scan,C-VENUE,83,completed,false
S-001448,2026-06-11 17:29:00,R-06,voice_chat,,43,completed,false
S-001369,2026-06-07 15:55:00,R-06,voice_chat,,61,completed,false
S-001301,2026-06-04 13:48:00,R-06,qr_scan,C-PROMO2,11,error,true
S-001643,2026-06-08 13:19:00,R-07,voice_chat,,56,completed,false
S-001645,2026-06-08 15:16:00,R-07,qr_scan,C-PROMO1,14,abandoned,false
S-000756,2026-06-14 16:44:00,R-03,voice_chat,,34,completed,false
S-001400,2026-06-09 13:06:00,R-06,qr_scan,C-PROMO2,10,error,false
S-001388,2026-06-08 16:04:00,R-06,qr_scan,C-VENUE,6,completed,true
S-000267,2026-06-01 15:17:00,R-02,qr_scan,C-VENUE,12,completed,true
S-001677,2026-06-02 10:40:00,R-08,voice_chat,,76,completed,false
S-000682,2026-06-09 18:40:00,R-03,voice_chat,,78,completed,false
S-000354,2026-06-06 16:44:00,R-02,qr_scan,C-VENUE,32,abandoned,true
S-001529,2026-06-01 19:16:00,R-07,screen_tap,,59,completed,false
S-002169,2026-06-14 18:42:00,R-09,qr_scan,C-VENUE,73,completed,false
S-001353,2026-06-06 19:38:00,R-06,qr_scan,C-VENUE,65,completed,false
S-001916,2026-06-01 11:31:00,R-09,qr_scan,C-PROMO1,52,completed,true
S-002132,2026-06-13 13:13:00,R-09,screen_tap,,86,completed,false
S-002249,2026-06-04 18:14:00,R-10,qr_scan,C-PROMO2,49,completed,false
S-001730,2026-06-04 17:17:00,R-08,screen_tap,,33,completed,false
S-000939,2026-06-11 17:26:00,R-04,qr_scan,C-PROMO1,58,completed,false
S-000286,2026-06-02 13:59:00,R-02,qr_scan,C-VENUE,45,completed,false
S-001718,2026-06-03 20:56:00,R-08,screen_tap,,82,completed,false
S-001362,2026-06-07 10:47:00,R-06,voice_chat,,17,completed,false
S-000280,2026-06-02 11:46:00,R-02,qr_scan,C-PROMO1,19,error,true
S-002180,2026-06-01 14:28:00,R-10,qr_scan,C-PROMO1,74,completed,false
S-000781,2026-06-01 18:20:00,R-04,qr_scan,C-BRANDX,71,completed,false
S-001580,2026-06-04 18:21:00,R-07,qr_scan,C-BRANDX,62,completed,true
S-001307,2026-06-04 16:27:00,R-06,voice_chat,,26,completed,false
S-002108,2026-06-11 19:33:00,R-09,qr_scan,C-BRANDX,49,abandoned,false
S-000085,2026-06-05 16:12:00,R-01,voice_chat,,51,abandoned,false
S-002396,2026-06-12 21:19:00,R-10,qr_scan,C-PROMO2,86,abandoned,false
S-001781,2026-06-08 10:45:00,R-08,qr_scan,C-VENUE,46,completed,true
S-000780,2026-06-01 17:18:00,R-04,qr_scan,C-BRANDX,50,completed,true
S-002270,2026-06-06 20:46:00,R-10,qr_scan,C-PROMO1,80,completed,false
S-001955,2026-06-03 13:55:00,R-09,screen_tap,,22,completed,false
S-000752,2026-06-14 15:11:00,R-03,voice_chat,,61,error,false
S-001516,2026-06-01 12:24:00,R-07,voice_chat,,41,completed,false
S-000512,2026-06-01 10:28:00,R-03,qr_scan,C-PROMO1,78,abandoned,false
S-002402,2026-06-13 16:11:00,R-10,screen_tap,,23,completed,false
S-000551,2026-06-02 21:15:00,R-03,qr_scan,C-PROMO1,72,completed,false
S-000201,2026-06-11 20:52:00,R-01,screen_tap,,70,error,false
S-001270,2026-06-02 14:57:00,R-06,screen_tap,,72,error,false
S-001522,2026-06-01 15:19:00,R-07,qr_scan,C-VENUE,90,completed,true
S-000345,2026-06-05 20:46:00,R-02,qr_scan,C-PROMO2,66,completed,false
S-000717,2026-06-11 19:30:00,R-03,screen_tap,,82,error,false
S-001543,2026-06-02 17:46:00,R-07,qr_scan,C-PROMO1,50,completed,true
S-001291,2026-06-03 18:18:00,R-06,screen_tap,,19,completed,false
S-002300,2026-06-08 12:24:00,R-10,screen_tap,,61,completed,false
S-002364,2026-06-11 14:10:00,R-10,screen_tap,,39,completed,false
S-000584,2026-06-04 18:33:00,R-03,qr_scan,C-PROMO2,86,completed,false
S-000935,2026-06-11 11:42:00,R-04,screen_tap,,33,completed,false
S-001396,2026-06-09 11:12:00,R-06,qr_scan,C-PROMO2,16,completed,false
S-001614,2026-06-06 19:20:00,R-07,qr_scan,C-BRANDX,89,completed,true
S-002224,2026-06-03 10:50:00,R-10,qr_scan,C-PROMO1,37,completed,false
S-001244,2026-06-14 18:55:00,R-05,screen_tap,,5,abandoned,false
S-001785,2026-06-08 11:18:00,R-08,qr_scan,C-PROMO2,54,completed,true
S-000287,2026-06-02 13:39:00,R-02,screen_tap,,54,completed,false
S-001726,2026-06-04 15:33:00,R-08,qr_scan,C-PROMO2,28,error,true
S-000019,2026-06-01 21:52:00,R-01,qr_scan,C-PROMO1,47,completed,false
S-001975,2026-06-04 15:56:00,R-09,qr_scan,C-VENUE,43,abandoned,false
S-000024,2026-06-02 12:42:00,R-01,qr_scan,C-VENUE,11,error,false
S-000058,2026-06-04 13:25:00,R-01,qr_scan,C-PROMO2,50,completed,true
S-000783,2026-06-01 20:20:00,R-04,voice_chat,,64,completed,false
S-000746,2026-06-14 11:29:00,R-03,screen_tap,,86,completed,false
S-000922,2026-06-10 13:45:00,R-04,qr_scan,C-BRANDX,37,abandoned,true
S-000529,2026-06-01 21:45:00,R-03,qr_scan,C-VENUE,52,completed,false
S-001954,2026-06-03 13:51:00,R-09,qr_scan,C-PROMO2,7,abandoned,false
S-002301,2026-06-08 12:41:00,R-10,screen_tap,,34,error,false
S-000759,2026-06-14 17:18:00,R-03,qr_scan,C-BRANDX,35,completed,true
S-000243,2026-06-14 12:19:00,R-01,voice_chat,,68,completed,false
S-001416,2026-06-09 20:58:00,R-06,voice_chat,,5,completed,false
S-001481,2026-06-13 14:00:00,R-06,qr_scan,C-PROMO2,13,abandoned,false
S-001976,2026-06-04 15:15:00,R-09,qr_scan,C-PROMO1,56,completed,true
S-001394,2026-06-08 20:14:00,R-06,screen_tap,,71,completed,false
S-002332,2026-06-10 10:00:00,R-10,qr_scan,C-VENUE,87,completed,false
S-000133,2026-06-08 14:39:00,R-01,qr_scan,C-PROMO2,15,error,false
S-000993,2026-06-14 19:06:00,R-04,qr_scan,C-VENUE,55,completed,false
S-001395,2026-06-08 21:44:00,R-06,screen_tap,,8,completed,false
S-000089,2026-06-05 17:17:00,R-01,qr_scan,C-PROMO2,30,completed,false
S-000327,2026-06-04 21:55:00,R-02,qr_scan,C-BRANDX,31,completed,false
S-001496,2026-06-14 14:19:00,R-06,screen_tap,,31,completed,false
S-001831,2026-06-10 16:00:00,R-08,screen_tap,,41,error,false
S-000849,2026-06-05 20:05:00,R-04,voice_chat,,65,abandoned,false
S-000960,2026-06-12 20:59:00,R-04,screen_tap,,39,abandoned,false
S-001401,2026-06-09 13:41:00,R-06,qr_scan,C-BRANDX,47,completed,false
S-002317,2026-06-08 21:02:00,R-10,qr_scan,C-BRANDX,68,completed,true
S-001444,2026-06-11 15:51:00,R-06,qr_scan,C-PROMO2,8,completed,false
S-000463,2026-06-12 19:22:00,R-02,qr_scan,C-VENUE,51,completed,false
S-001141,2026-06-09 17:00:00,R-05,qr_scan,C-VENUE,66,completed,true
S-001881,2026-06-13 14:50:00,R-08,qr_scan,C-PROMO2,7,completed,false
S-000806,2026-06-03 13:59:00,R-04,qr_scan,C-PROMO1,53,completed,true
S-000775,2026-06-01 13:41:00,R-04,qr_scan,C-PROMO1,89,completed,false
S-000641,2026-06-07 20:08:00,R-03,qr_scan,C-BRANDX,80,completed,false
S-001700,2026-06-03 10:15:00,R-08,voice_chat,,83,completed,false
S-001146,2026-06-09 19:21:00,R-05,qr_scan,C-BRANDX,72,abandoned,true
S-000142,2026-06-08 20:19:00,R-01,qr_scan,C-VENUE,74,abandoned,false
S-002077,2026-06-10 12:02:00,R-09,qr_scan,C-PROMO1,20,completed,true
S-000929,2026-06-10 16:55:00,R-04,qr_scan,C-PROMO1,86,error,true
S-000904,2026-06-08 21:23:00,R-04,qr_scan,C-BRANDX,7,completed,true
S-002283,2026-06-07 13:45:00,R-10,qr_scan,C-PROMO2,83,abandoned,false
S-001814,2026-06-09 20:05:00,R-08,screen_tap,,3,completed,false
S-002405,2026-06-13 17:46:00,R-10,screen_tap,,70,completed,false
S-002347,2026-06-10 18:30:00,R-10,qr_scan,C-PROMO2,44,completed,false
S-001031,2026-06-03 11:34:00,R-05,voice_chat,,34,completed,false
S-000635,2026-06-07 17:58:00,R-03,screen_tap,,54,completed,false
S-000760,2026-06-14 17:20:00,R-03,screen_tap,,51,completed,false
S-002127,2026-06-12 19:21:00,R-09,screen_tap,,75,completed,false
S-001387,2026-06-08 14:08:00,R-06,qr_scan,C-PROMO2,80,completed,false
S-001276,2026-06-02 20:32:00,R-06,screen_tap,,11,completed,false
